id,group_id,firstName,lastName,email,phoneNumber,password,joinDate,status,role,created_by,modified_by,created_on,modified_on,mansoft_tenant_id
ee11562e-944e-468b-a904-c8a9ab8dd6dc,grp_015,Joyce,Wambui,ruth.adhiambo2637@gmail.com,+254728609518,$2y$10$hashedpasswordexample123456789012,2024-02-13,Active,Member,system,system,2024-02-13 00:00:00,2024-02-13 00:00:00,tenant_001
33a7ebc2-7b15-43a0-8f5d-04442f7871c2,grp_031,Dorothy,Odhiambo,mary.wanjiru2638@gmail.com,+254726736356,$2y$10$hashedpasswordexample123456789012,2024-06-26,Terminated,Member,system,system,2024-06-26 00:00:00,2024-06-26 00:00:00,tenant_001
c17f07ef-9b60-47b0-8075-5fb4058339f6,grp_031,Gladys,Maina,beatrice.atieno2639@gmail.com,+254731476861,$2y$10$hashedpasswordexample123456789012,2023-03-21,Active,Member,system,system,2023-03-21 00:00:00,2023-03-21 00:00:00,tenant_001
69747c06-e5ef-4b92-8639-83aa8de6ddfd,grp_022,Martin,Kosgei,irene.jepchirchir2640@gmail.com,+254777895066,$2y$10$hashedpasswordexample123456789012,2022-05-29,Inactive,Member,system,system,2022-05-29 00:00:00,2022-05-29 00:00:00,tenant_001
2546fe27-ef77-45ae-8200-1f3d0d5eabf0,grp_007,Anthony,Onyango,teresa.akinyi2641@gmail.com,+254741762702,$2y$10$hashedpasswordexample123456789012,2024-10-13,Active,Member,system,system,2024-10-13 00:00:00,2024-10-13 00:00:00,tenant_001
0d6e387f-bd24-4bb5-86ad-d8b284f33ca9,grp_004,Paul,Akinyi,mary.njoroge2642@gmail.com,+254795987069,$2y$10$hashedpasswordexample123456789012,2023-02-07,Active,Member,system,system,2023-02-07 00:00:00,2023-02-07 00:00:00,tenant_001
4e826376-a8d3-45ac-97d4-86ab18046b1d,grp_018,Joseph,Aoko,susan.njeri2643@gmail.com,+254721485278,$2y$10$hashedpasswordexample123456789012,2021-12-09,Active,Member,system,system,2021-12-09 00:00:00,2021-12-09 00:00:00,tenant_001
706a2954-449c-4aab-a34c-df155230fcf3,grp_045,Nancy,Kariuki,gladys.kosgei2644@gmail.com,+254743831498,$2y$10$hashedpasswordexample123456789012,2020-11-29,Inactive,Member,system,system,2020-11-29 00:00:00,2020-11-29 00:00:00,tenant_001
51ef10cc-cb47-467c-ae76-867ccdb1d247,grp_003,Simon,Odhiambo,thomas.kipchoge2645@gmail.com,+254778761746,$2y$10$hashedpasswordexample123456789012,2021-08-12,Active,Member,system,system,2021-08-12 00:00:00,2021-08-12 00:00:00,tenant_001
3ce69664-4e5c-4994-8194-79ef012d8eb5,grp_023,Brian,Wangui,mary.kamau2646@gmail.com,+254790658062,$2y$10$hashedpasswordexample123456789012,2022-12-19,Active,Member,system,system,2022-12-19 00:00:00,2022-12-19 00:00:00,tenant_001
5aa55cf1-130a-48d9-bac7-3e8d08f32fe2,grp_027,Christine,Kemboi,grace.kemboi2647@gmail.com,+254799471566,$2y$10$hashedpasswordexample123456789012,2020-05-29,Active,Member,system,system,2020-05-29 00:00:00,2020-05-29 00:00:00,tenant_001
d7a73f1d-1304-46e5-85c3-9befbef43b57,grp_023,Lucy,Akinyi,brian.achieng2648@gmail.com,+254753865619,$2y$10$hashedpasswordexample123456789012,2021-03-07,Active,Member,system,system,2021-03-07 00:00:00,2021-03-07 00:00:00,tenant_001
20b90667-dcf2-4e71-9b9d-b016bd92998b,grp_042,Esther,Ochieng,faith.kariuki2649@gmail.com,+254718628238,$2y$10$hashedpasswordexample123456789012,2021-08-11,Active,Member,system,system,2021-08-11 00:00:00,2021-08-11 00:00:00,tenant_001
70830c41-9253-42bb-a41b-8da3cfa45d8a,grp_031,Margaret,Wambui,charles.kiprop2650@gmail.com,+254773639436,$2y$10$hashedpasswordexample123456789012,2023-09-01,Inactive,Member,system,system,2023-09-01 00:00:00,2023-09-01 00:00:00,tenant_001
990bbf90-4db3-4aa8-af77-06cf337857a2,grp_042,Brian,Mwangi,patrick.langat2651@gmail.com,+254795182946,$2y$10$hashedpasswordexample123456789012,2023-05-21,Terminated,Member,system,system,2023-05-21 00:00:00,2023-05-21 00:00:00,tenant_001
ec7f1b18-2611-4e02-99b8-f6452853e597,grp_015,Simon,Maina,kevin.awino2652@gmail.com,+254719714723,$2y$10$hashedpasswordexample123456789012,2021-06-14,Terminated,Member,system,system,2021-06-14 00:00:00,2021-06-14 00:00:00,tenant_001
b7f55e9c-cd42-4882-9534-9ab41dc1394f,grp_019,Mildred,Maina,mildred.kemboi2653@gmail.com,+254794134539,$2y$10$hashedpasswordexample123456789012,2022-12-19,Active,Member,system,system,2022-12-19 00:00:00,2022-12-19 00:00:00,tenant_001
b55006ee-b297-4404-b22a-e7792e801b8f,grp_009,David,Chebet,michael.wanjiru2654@gmail.com,+254775990646,$2y$10$hashedpasswordexample123456789012,2022-06-28,Active,Member,system,system,2022-06-28 00:00:00,2022-06-28 00:00:00,tenant_001
5aa68ce1-c7f3-4146-a3e9-5a1af741a0b7,grp_044,Susan,Otieno,martin.kosgei2655@gmail.com,+254777475772,$2y$10$hashedpasswordexample123456789012,2022-03-10,Active,Member,system,system,2022-03-10 00:00:00,2022-03-10 00:00:00,tenant_001
a1a5f5d4-6ded-4737-9567-38d6a7faabcf,grp_018,Mildred,Ochieng,philip.wambui2656@gmail.com,+254779181218,$2y$10$hashedpasswordexample123456789012,2020-12-07,Active,Member,system,system,2020-12-07 00:00:00,2020-12-07 00:00:00,tenant_001
d596e7d0-75b4-4234-ab6d-350a100f7ee5,grp_049,Robert,Ochieng,kevin.chebet2657@gmail.com,+254732632292,$2y$10$hashedpasswordexample123456789012,2023-05-26,Inactive,GroupAdmin,system,system,2023-05-26 00:00:00,2023-05-26 00:00:00,tenant_001
4509e8ee-4548-4e75-883c-cdd9ccf2a3fd,grp_002,Martin,Maina,brian.kiprop2658@gmail.com,+254770244692,$2y$10$hashedpasswordexample123456789012,2023-09-04,Active,Member,system,system,2023-09-04 00:00:00,2023-09-04 00:00:00,tenant_001
0771460a-3f1c-47e8-84b2-de1a9d5bb3a6,grp_026,Rose,Okoth,james.owino2659@gmail.com,+254721467781,$2y$10$hashedpasswordexample123456789012,2020-02-23,Active,Member,system,system,2020-02-23 00:00:00,2020-02-23 00:00:00,tenant_001
bb7c299d-e176-4013-a9c4-e5b64910b347,grp_018,Christine,Aoko,martin.muthoni2660@gmail.com,+254770607237,$2y$10$hashedpasswordexample123456789012,2024-08-15,Active,Member,system,system,2024-08-15 00:00:00,2024-08-15 00:00:00,tenant_001
517c27db-e1cf-49fd-935e-1106c9e8a78f,grp_041,Margaret,Nyambura,joseph.adhiambo2661@gmail.com,+254759664759,$2y$10$hashedpasswordexample123456789012,2024-10-31,Active,Member,system,system,2024-10-31 00:00:00,2024-10-31 00:00:00,tenant_001
cad77b3d-f69f-4513-8a3a-d3bcf35b697d,grp_025,Grace,Kirui,david.ngugi2662@gmail.com,+254794392066,$2y$10$hashedpasswordexample123456789012,2021-06-20,Terminated,Member,system,system,2021-06-20 00:00:00,2021-06-20 00:00:00,tenant_001
28ce048e-17f2-488c-a37a-f5c37d2cbe81,grp_032,Lydia,Wanjiru,edward.wangui2663@gmail.com,+254766332030,$2y$10$hashedpasswordexample123456789012,2021-10-18,Inactive,GroupAdmin,system,system,2021-10-18 00:00:00,2021-10-18 00:00:00,tenant_001
4ef5774d-40c7-4981-b873-5f55c3197c05,grp_037,Anthony,Otieno,dorothy.wanjiru2664@gmail.com,+254781842965,$2y$10$hashedpasswordexample123456789012,2022-11-06,Active,Member,system,system,2022-11-06 00:00:00,2022-11-06 00:00:00,tenant_001
45fd19b9-3b14-4eb5-864a-dd8e3b8b8f7f,grp_030,Joy,Ochieng,anthony.anyango2665@gmail.com,+254797576482,$2y$10$hashedpasswordexample123456789012,2020-04-19,Active,Member,system,system,2020-04-19 00:00:00,2020-04-19 00:00:00,tenant_001
9a0bd6c7-992b-49df-8fba-040e0e587d9b,grp_004,Samuel,Kosgei,joyce.omondi2666@gmail.com,+254742806270,$2y$10$hashedpasswordexample123456789012,2024-06-22,Active,Member,system,system,2024-06-22 00:00:00,2024-06-22 00:00:00,tenant_001
41d9e911-90bb-4d58-b8b8-30df3f873f4e,grp_037,Margaret,Ochieng,naomi.wambui2667@gmail.com,+254736253262,$2y$10$hashedpasswordexample123456789012,2024-08-29,Active,Member,system,system,2024-08-29 00:00:00,2024-08-29 00:00:00,tenant_001
3dc81712-0d57-43ff-96c2-5f00349c9b55,grp_015,Esther,Chepngetich,john.okoth2668@gmail.com,+254779813163,$2y$10$hashedpasswordexample123456789012,2020-12-15,Active,Member,system,system,2020-12-15 00:00:00,2020-12-15 00:00:00,tenant_001
d5c83805-f3da-473b-9b7d-06c2ad494354,grp_046,Christine,Owino,grace.njeri2669@gmail.com,+254762617154,$2y$10$hashedpasswordexample123456789012,2022-12-18,Inactive,Member,system,system,2022-12-18 00:00:00,2022-12-18 00:00:00,tenant_001
54639a96-8234-4a2f-8e10-b63d39ca0e10,grp_033,Irene,Langat,grace.kirui2670@gmail.com,+254787215370,$2y$10$hashedpasswordexample123456789012,2023-05-19,Active,Member,system,system,2023-05-19 00:00:00,2023-05-19 00:00:00,tenant_001
813ac1e7-627d-4041-b586-4785af41e2e2,grp_012,Esther,Otieno,lydia.kemboi2671@gmail.com,+254711635469,$2y$10$hashedpasswordexample123456789012,2021-07-24,Active,Member,system,system,2021-07-24 00:00:00,2021-07-24 00:00:00,tenant_001
8beeca37-d2dd-4e5f-a82e-0bd90fb7f0a1,grp_024,Robert,Awino,martin.kiprop2672@gmail.com,+254731682006,$2y$10$hashedpasswordexample123456789012,2023-07-02,Active,Member,system,system,2023-07-02 00:00:00,2023-07-02 00:00:00,tenant_001
cd293cd1-855e-454f-8535-b234b7220345,grp_046,Rose,Kemboi,albert.kiprop2673@gmail.com,+254773587892,$2y$10$hashedpasswordexample123456789012,2021-03-08,Inactive,Member,system,system,2021-03-08 00:00:00,2021-03-08 00:00:00,tenant_001
7a4eca6d-c0e7-492c-8c5e-044cd6e1e7c0,grp_032,Samuel,Ngugi,monica.ochieng2674@gmail.com,+254731920563,$2y$10$hashedpasswordexample123456789012,2022-12-25,Inactive,GroupAdmin,system,system,2022-12-25 00:00:00,2022-12-25 00:00:00,tenant_001
e31d2943-c04d-4801-96b7-5f510c3126f4,grp_035,Lydia,Njoroge,eric.anyango2675@gmail.com,+254715200818,$2y$10$hashedpasswordexample123456789012,2021-07-23,Active,Member,system,system,2021-07-23 00:00:00,2021-07-23 00:00:00,tenant_001
745088b8-c387-4163-8bfe-60778a9b5e17,grp_027,Kevin,Omondi,anne.maina2676@gmail.com,+254763614461,$2y$10$hashedpasswordexample123456789012,2022-06-13,Active,Member,system,system,2022-06-13 00:00:00,2022-06-13 00:00:00,tenant_001
80fde0cc-0023-47a6-bc8a-59c96f356141,grp_005,Nancy,Aoko,jane.kipchoge2677@gmail.com,+254740248586,$2y$10$hashedpasswordexample123456789012,2022-03-29,Active,Member,system,system,2022-03-29 00:00:00,2022-03-29 00:00:00,tenant_001
d269b4df-0bb6-4032-a434-5b87f9fdbfde,grp_020,Anne,Kiplagat,joseph.adhiambo2678@gmail.com,+254733114144,$2y$10$hashedpasswordexample123456789012,2021-02-25,Active,Member,system,system,2021-02-25 00:00:00,2021-02-25 00:00:00,tenant_001
3585be67-3d55-4af6-86a1-32e92450216b,grp_029,Patrick,Kipchoge,george.kipchoge2679@gmail.com,+254731675172,$2y$10$hashedpasswordexample123456789012,2021-12-19,Active,Member,system,system,2021-12-19 00:00:00,2021-12-19 00:00:00,tenant_001
573bb960-dd1f-41f0-9ab2-908a527aa990,grp_034,Teresa,Chepkoech,david.kiprop2680@gmail.com,+254736268790,$2y$10$hashedpasswordexample123456789012,2022-09-30,Inactive,Member,system,system,2022-09-30 00:00:00,2022-09-30 00:00:00,tenant_001
b356277c-ef40-415c-9fc3-158177a079a1,grp_003,Ruth,Otieno,dorothy.kosgei2681@gmail.com,+254782815135,$2y$10$hashedpasswordexample123456789012,2023-04-15,Active,Member,system,system,2023-04-15 00:00:00,2023-04-15 00:00:00,tenant_001
e710a3ef-cc69-4036-a99b-3480e962a13c,grp_003,Edward,Wangui,thomas.otieno2682@gmail.com,+254717867434,$2y$10$hashedpasswordexample123456789012,2022-06-22,Terminated,Member,system,system,2022-06-22 00:00:00,2022-06-22 00:00:00,tenant_001
65648b18-685e-4aad-9abb-e525b16df8dd,grp_020,Grace,Odhiambo,simon.maina2683@gmail.com,+254779561704,$2y$10$hashedpasswordexample123456789012,2022-10-24,Inactive,Member,system,system,2022-10-24 00:00:00,2022-10-24 00:00:00,tenant_001
0d6a8c29-af59-421a-8da7-74fb1498c14b,grp_014,Nancy,Achieng,mercy.kemboi2684@gmail.com,+254737688468,$2y$10$hashedpasswordexample123456789012,2021-04-27,Active,Member,system,system,2021-04-27 00:00:00,2021-04-27 00:00:00,tenant_001
15079155-f744-4afa-98e7-6455760063b9,grp_019,Susan,Njoroge,kevin.wangui2685@gmail.com,+254744306552,$2y$10$hashedpasswordexample123456789012,2023-11-27,Active,Member,system,system,2023-11-27 00:00:00,2023-11-27 00:00:00,tenant_001
ad215ad8-2f66-4676-9a2e-c5d5da03f7c3,grp_022,Nancy,Kariuki,kevin.mbugua2686@gmail.com,+254766225518,$2y$10$hashedpasswordexample123456789012,2023-11-14,Active,Member,system,system,2023-11-14 00:00:00,2023-11-14 00:00:00,tenant_001
85204eb1-f426-409d-9929-adf39df806cd,grp_046,Edward,Kipchoge,naomi.anyango2687@gmail.com,+254765881571,$2y$10$hashedpasswordexample123456789012,2020-09-24,Active,Member,system,system,2020-09-24 00:00:00,2020-09-24 00:00:00,tenant_001
57a398fb-060d-417b-8126-222df174a03d,grp_013,Albert,Atieno,francis.jeptoo2688@gmail.com,+254716230094,$2y$10$hashedpasswordexample123456789012,2022-11-07,Active,Member,system,system,2022-11-07 00:00:00,2022-11-07 00:00:00,tenant_001
51ebf8ba-ca54-4f30-902e-4fb54f4b63d0,grp_040,Esther,Kipchoge,patrick.ngugi2689@gmail.com,+254777435060,$2y$10$hashedpasswordexample123456789012,2021-02-09,Active,Member,system,system,2021-02-09 00:00:00,2021-02-09 00:00:00,tenant_001
8de87517-55cd-4d39-a9c5-7c0629e979af,grp_041,Brian,Wangui,anne.maina2690@gmail.com,+254724841403,$2y$10$hashedpasswordexample123456789012,2022-05-28,Active,Member,system,system,2022-05-28 00:00:00,2022-05-28 00:00:00,tenant_001
729660c7-41e6-42d1-bab0-737bd46ab8df,grp_004,Joseph,Wanjiru,beatrice.kiprop2691@gmail.com,+254751742505,$2y$10$hashedpasswordexample123456789012,2020-12-31,Active,Member,system,system,2020-12-31 00:00:00,2020-12-31 00:00:00,tenant_001
c4ffc9b5-caff-4af6-8866-57c89367be2f,grp_041,Andrew,Omondi,philip.kamau2692@gmail.com,+254789822352,$2y$10$hashedpasswordexample123456789012,2020-08-14,Active,Member,system,system,2020-08-14 00:00:00,2020-08-14 00:00:00,tenant_001
2684e053-6232-4092-8373-2e6ec6484d11,grp_050,Mary,Njeri,jane.chepkoech2693@gmail.com,+254765638931,$2y$10$hashedpasswordexample123456789012,2022-04-30,Active,Member,system,system,2022-04-30 00:00:00,2022-04-30 00:00:00,tenant_001
ec59a472-a9f6-43d8-9f9a-a5862cce17c6,grp_042,Lydia,Anyango,samuel.otieno2694@gmail.com,+254722681451,$2y$10$hashedpasswordexample123456789012,2023-03-30,Terminated,Member,system,system,2023-03-30 00:00:00,2023-03-30 00:00:00,tenant_001
e3a6a8a6-a46c-43a6-b03e-8199752dc15b,grp_023,Stephen,Kirui,sarah.anyango2695@gmail.com,+254774918781,$2y$10$hashedpasswordexample123456789012,2021-05-18,Active,Member,system,system,2021-05-18 00:00:00,2021-05-18 00:00:00,tenant_001
521fb7b3-2894-46ba-8880-b57488c2745b,grp_049,Esther,Chebet,susan.jepchirchir2696@gmail.com,+254740418347,$2y$10$hashedpasswordexample123456789012,2021-06-15,Active,Member,system,system,2021-06-15 00:00:00,2021-06-15 00:00:00,tenant_001
eca70068-0c69-437f-bb94-cb6296c5ee0d,grp_039,Joyce,Anyango,catherine.njeri2697@gmail.com,+254745354945,$2y$10$hashedpasswordexample123456789012,2024-08-05,Active,Member,system,system,2024-08-05 00:00:00,2024-08-05 00:00:00,tenant_001
dcde130f-d957-480d-9242-3752c67655e4,grp_026,Andrew,Chepngetich,paul.muthoni2698@gmail.com,+254722916658,$2y$10$hashedpasswordexample123456789012,2022-03-19,Active,Member,system,system,2022-03-19 00:00:00,2022-03-19 00:00:00,tenant_001
976b7b4f-e123-4f66-9f33-07804c58cca9,grp_046,Nancy,Maina,mark.jepchirchir2699@gmail.com,+254735264128,$2y$10$hashedpasswordexample123456789012,2020-09-25,Active,Member,system,system,2020-09-25 00:00:00,2020-09-25 00:00:00,tenant_001
5bc7c16c-11d1-406e-9249-08f57100b77d,grp_020,Susan,Jeptoo,paul.nyokabi2700@gmail.com,+254767770241,$2y$10$hashedpasswordexample123456789012,2021-07-19,Inactive,Member,system,system,2021-07-19 00:00:00,2021-07-19 00:00:00,tenant_001
5474aea3-4791-4a06-b4de-39dd71174601,grp_039,Sarah,Kosgei,thomas.mwangi2701@gmail.com,+254737368950,$2y$10$hashedpasswordexample123456789012,2022-05-04,Active,Member,system,system,2022-05-04 00:00:00,2022-05-04 00:00:00,tenant_001
56b194eb-31ce-4bc4-a388-2d1499ef0ed3,grp_036,Catherine,Maina,irene.kirui2702@gmail.com,+254749778573,$2y$10$hashedpasswordexample123456789012,2021-12-14,Inactive,Member,system,system,2021-12-14 00:00:00,2021-12-14 00:00:00,tenant_001
a1ffbd22-3d09-4213-9033-99fe1cee216d,grp_037,Eric,Odhiambo,brian.jepchirchir2703@gmail.com,+254754372472,$2y$10$hashedpasswordexample123456789012,2020-02-23,Inactive,Member,system,system,2020-02-23 00:00:00,2020-02-23 00:00:00,tenant_001
0e86a8d5-b4e4-4d0f-b010-28a31ecaaf02,grp_031,Beatrice,Omondi,jane.wanjiru2704@gmail.com,+254765827477,$2y$10$hashedpasswordexample123456789012,2022-01-10,Active,Member,system,system,2022-01-10 00:00:00,2022-01-10 00:00:00,tenant_001
b38c569c-61fe-4518-8514-7b94778f01ae,grp_022,Elizabeth,Mbugua,brian.mwangi2705@gmail.com,+254764312622,$2y$10$hashedpasswordexample123456789012,2021-04-20,Active,Member,system,system,2021-04-20 00:00:00,2021-04-20 00:00:00,tenant_001
4815ad4a-78c0-4afc-9749-09c1ecd5d954,grp_047,Naomi,Aoko,george.atieno2706@gmail.com,+254752213264,$2y$10$hashedpasswordexample123456789012,2021-07-06,Active,Member,system,system,2021-07-06 00:00:00,2021-07-06 00:00:00,tenant_001
4745f3f0-461c-46e1-837f-c0ba18d19560,grp_020,Dorothy,Achieng,mercy.achieng2707@gmail.com,+254754234266,$2y$10$hashedpasswordexample123456789012,2020-07-31,Active,Member,system,system,2020-07-31 00:00:00,2020-07-31 00:00:00,tenant_001
42b77c97-80cb-49a9-aa50-41943b39cf27,grp_006,Andrew,Aoko,christine.ochieng2708@gmail.com,+254751546526,$2y$10$hashedpasswordexample123456789012,2023-09-05,Active,Member,system,system,2023-09-05 00:00:00,2023-09-05 00:00:00,tenant_001
4e6350b1-e0ad-4a70-8321-bf892788e4a0,grp_018,Grace,Omondi,patricia.aoko2709@gmail.com,+254782705671,$2y$10$hashedpasswordexample123456789012,2021-06-14,Active,Member,system,system,2021-06-14 00:00:00,2021-06-14 00:00:00,tenant_001
60669f55-3094-4e3c-9f98-82c13062d13d,grp_034,Edward,Atieno,mildred.kamau2710@gmail.com,+254747260593,$2y$10$hashedpasswordexample123456789012,2022-11-10,Active,Member,system,system,2022-11-10 00:00:00,2022-11-10 00:00:00,tenant_001
de663695-e64b-427d-83c0-66e375300f46,grp_022,Mark,Njeri,charles.mbugua2711@gmail.com,+254717306204,$2y$10$hashedpasswordexample123456789012,2020-11-20,Active,Member,system,system,2020-11-20 00:00:00,2020-11-20 00:00:00,tenant_001
bd2d49af-aba2-4c14-844c-2dee02e3ab4b,grp_013,Eric,Kemboi,michael.owino2712@gmail.com,+254782619477,$2y$10$hashedpasswordexample123456789012,2023-04-26,Active,Member,system,system,2023-04-26 00:00:00,2023-04-26 00:00:00,tenant_001
50bc2c1e-60a5-44f9-ab1d-f412df89f79e,grp_011,Mark,Atieno,robert.omondi2713@gmail.com,+254747501332,$2y$10$hashedpasswordexample123456789012,2020-11-16,Inactive,Member,system,system,2020-11-16 00:00:00,2020-11-16 00:00:00,tenant_001
3636b375-92bd-4c58-8512-4ffb9ab6d0f7,grp_035,Joyce,Okoth,eric.langat2714@gmail.com,+254727242233,$2y$10$hashedpasswordexample123456789012,2021-08-29,Active,Member,system,system,2021-08-29 00:00:00,2021-08-29 00:00:00,tenant_001
dfb44262-87db-4f7a-8293-a3c75d729d11,grp_021,Brian,Kariuki,samuel.akinyi2715@gmail.com,+254796909418,$2y$10$hashedpasswordexample123456789012,2020-07-25,Inactive,Member,system,system,2020-07-25 00:00:00,2020-07-25 00:00:00,tenant_001
d169dd80-e37c-441e-886a-215a026ae291,grp_003,James,Atieno,nancy.kipchoge2716@gmail.com,+254761529208,$2y$10$hashedpasswordexample123456789012,2020-08-28,Inactive,Member,system,system,2020-08-28 00:00:00,2020-08-28 00:00:00,tenant_001
58550fab-fcf1-4c56-b443-235087c6a1b7,grp_022,Grace,Kirui,mark.atieno2717@gmail.com,+254740796033,$2y$10$hashedpasswordexample123456789012,2020-08-18,Active,Member,system,system,2020-08-18 00:00:00,2020-08-18 00:00:00,tenant_001
04663f4f-276e-4f07-9621-dc45d749ba73,grp_039,Dorothy,Anyango,james.chepkoech2718@gmail.com,+254738301801,$2y$10$hashedpasswordexample123456789012,2024-05-27,Active,Member,system,system,2024-05-27 00:00:00,2024-05-27 00:00:00,tenant_001
051a8b9a-259c-4576-bd73-d48737e61c90,grp_044,Paul,Kiplagat,mercy.njoroge2719@gmail.com,+254798412844,$2y$10$hashedpasswordexample123456789012,2022-07-15,Inactive,Member,system,system,2022-07-15 00:00:00,2022-07-15 00:00:00,tenant_001
db79c319-64e6-4712-a1f8-818e28022357,grp_025,Michael,Maina,faith.achieng2720@gmail.com,+254741816471,$2y$10$hashedpasswordexample123456789012,2024-08-15,Active,Member,system,system,2024-08-15 00:00:00,2024-08-15 00:00:00,tenant_001
52d18073-edc9-468d-b06a-04e948d6abd2,grp_042,Peter,Omondi,edward.kariuki2721@gmail.com,+254743361491,$2y$10$hashedpasswordexample123456789012,2022-05-14,Inactive,Member,system,system,2022-05-14 00:00:00,2022-05-14 00:00:00,tenant_001
80bec6ef-a70d-492f-83a1-0f27ef97b54d,grp_001,Ruth,Odhiambo,kenneth.mbugua2722@gmail.com,+254768457350,$2y$10$hashedpasswordexample123456789012,2021-09-22,Active,Member,system,system,2021-09-22 00:00:00,2021-09-22 00:00:00,tenant_001
f18ec06f-6ee9-490b-897f-b83e58ebfa9d,grp_028,Joy,Awino,kevin.wambui2723@gmail.com,+254722712040,$2y$10$hashedpasswordexample123456789012,2020-10-03,Active,Member,system,system,2020-10-03 00:00:00,2020-10-03 00:00:00,tenant_001
057abf75-f121-459c-86c2-8b6210c8bad7,grp_025,Robert,Nyokabi,susan.otieno2724@gmail.com,+254781284262,$2y$10$hashedpasswordexample123456789012,2021-09-26,Active,Member,system,system,2021-09-26 00:00:00,2021-09-26 00:00:00,tenant_001
7ef20621-f049-484b-b658-03542b662ac8,grp_050,Sarah,Wanjiru,agnes.akinyi2725@gmail.com,+254765967602,$2y$10$hashedpasswordexample123456789012,2022-07-15,Active,Member,system,system,2022-07-15 00:00:00,2022-07-15 00:00:00,tenant_001
bc3670cc-95a0-48a5-8e13-d0d10881535a,grp_021,John,Langat,edward.awino2726@gmail.com,+254738522698,$2y$10$hashedpasswordexample123456789012,2022-04-03,Active,Member,system,system,2022-04-03 00:00:00,2022-04-03 00:00:00,tenant_001
666f6bf2-fb85-4589-8532-c8ad93b61b7c,grp_007,Dorothy,Wanjiru,andrew.onyango2727@gmail.com,+254722472774,$2y$10$hashedpasswordexample123456789012,2023-06-29,Active,Member,system,system,2023-06-29 00:00:00,2023-06-29 00:00:00,tenant_001
2d3453cf-1333-44ac-9710-09aa3efc36a5,grp_029,Brian,Ngugi,ruth.wambui2728@gmail.com,+254730204655,$2y$10$hashedpasswordexample123456789012,2022-06-07,Active,Member,system,system,2022-06-07 00:00:00,2022-06-07 00:00:00,tenant_001
602b71cb-9d4e-46b7-be98-105888a40ff5,grp_048,Naomi,Aoko,mark.wanjiru2729@gmail.com,+254769877935,$2y$10$hashedpasswordexample123456789012,2022-09-18,Active,Member,system,system,2022-09-18 00:00:00,2022-09-18 00:00:00,tenant_001
758267d1-f710-4b3a-8ac2-c5038d667c64,grp_026,Francis,Anyango,charles.chebet2730@gmail.com,+254752814899,$2y$10$hashedpasswordexample123456789012,2020-01-21,Active,Member,system,system,2020-01-21 00:00:00,2020-01-21 00:00:00,tenant_001
667452e6-fcfe-4199-a48c-71ab31c08bb8,grp_036,Dorothy,Kirui,albert.chebet2731@gmail.com,+254733768829,$2y$10$hashedpasswordexample123456789012,2023-07-14,Active,Member,system,system,2023-07-14 00:00:00,2023-07-14 00:00:00,tenant_001
c675cd9c-7deb-415d-97ee-927b1a98ec59,grp_012,Thomas,Kirui,patrick.kariuki2732@gmail.com,+254776283531,$2y$10$hashedpasswordexample123456789012,2023-02-01,Active,Member,system,system,2023-02-01 00:00:00,2023-02-01 00:00:00,tenant_001
bc011df1-ccef-4b5b-adb4-4017d5cb54ac,grp_008,Rose,Njeri,michael.chepngetich2733@gmail.com,+254758145079,$2y$10$hashedpasswordexample123456789012,2022-05-24,Active,Member,system,system,2022-05-24 00:00:00,2022-05-24 00:00:00,tenant_001
a6857834-770b-4219-b226-080d28f50ed2,grp_018,Anthony,Kemboi,nancy.onyango2734@gmail.com,+254771259404,$2y$10$hashedpasswordexample123456789012,2024-09-15,Active,Member,system,system,2024-09-15 00:00:00,2024-09-15 00:00:00,tenant_001
eee2eddb-bab5-4785-90ee-19bf2b2289a8,grp_018,Martin,Odhiambo,teresa.kipchoge2735@gmail.com,+254753772948,$2y$10$hashedpasswordexample123456789012,2020-05-19,Active,Member,system,system,2020-05-19 00:00:00,2020-05-19 00:00:00,tenant_001
60921447-25a1-4b3a-9526-b044a5f4dc02,grp_028,Joyce,Wanjiru,mercy.nyokabi2736@gmail.com,+254795635057,$2y$10$hashedpasswordexample123456789012,2024-02-17,Active,Member,system,system,2024-02-17 00:00:00,2024-02-17 00:00:00,tenant_001
ec1b4373-c2d7-4229-ad21-80fc6f655317,grp_018,Anthony,Kariuki,nancy.wanjiru2737@gmail.com,+254729816661,$2y$10$hashedpasswordexample123456789012,2020-08-29,Active,Member,system,system,2020-08-29 00:00:00,2020-08-29 00:00:00,tenant_001
664bfd4e-b096-4f8c-b0a0-404211855a34,grp_048,Philip,Nyokabi,beatrice.anyango2738@gmail.com,+254764314397,$2y$10$hashedpasswordexample123456789012,2024-07-02,Active,GroupAdmin,system,system,2024-07-02 00:00:00,2024-07-02 00:00:00,tenant_001
d1e8e8d1-301e-4638-a82b-b31ed64fdd1e,grp_004,Eric,Njoroge,margaret.nyambura2739@gmail.com,+254752817233,$2y$10$hashedpasswordexample123456789012,2024-07-19,Active,GroupAdmin,system,system,2024-07-19 00:00:00,2024-07-19 00:00:00,tenant_001
64142344-05bc-4292-9426-65f1aaecc00f,grp_044,Patrick,Nyokabi,albert.odhiambo2740@gmail.com,+254742274540,$2y$10$hashedpasswordexample123456789012,2021-02-28,Inactive,Member,system,system,2021-02-28 00:00:00,2021-02-28 00:00:00,tenant_001
